order_id,line_no,order_datetime,order_date,day_of_week,customer_id,customer_name,customer_type,is_chain,is_key_account,province,region_zone,city_area,customer_since,is_new_customer,account_manager,channel,sku_id,product_name,product_category,unit,quantity,unit_price_thb,gross_revenue_thb,discount_thb,promo_code,cogs_thb,gross_margin_thb,gross_margin_pct,payment_terms,payment_status,delivery_status,delivery_date
ORD-0171,6,2026-05-16 07:48,2026-05-16,Saturday,CUST-0052,Krua Eatery Group,Casual Dining Restaurant,TRUE,Yes,Pathum Thani,Greater Bangkok,Khlong Luang,2023-12,FALSE,Kittisak Wong,Mobile App,SKU-0125,Fish Sauce (Premium),Seasonings & Sauces,bottle,20,148,2960,0,,2440,520,17.6,Net 30,Refunded,Returned,2026-05-17
ORD-0172,1,2026-05-13 23:46,2026-05-13,Wednesday,CUST-0048,Sukhumvit Kitchen,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2022-01,FALSE,Chayan Rattana,Web,SKU-0018,Pineapple,Fruits,kg,3,43,129,9,PROMO5OFF,108,12,10.0,Net 30,Refunded,Returned,2026-05-14
ORD-0172,2,2026-05-13 23:46,2026-05-13,Wednesday,CUST-0048,Sukhumvit Kitchen,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2022-01,FALSE,Chayan Rattana,Web,SKU-0113,Fish Sauce (Grade A),Seasonings & Sauces,bottle,9,43,387,0,,315,72,18.6,Net 30,Refunded,Returned,2026-05-14
ORD-0172,3,2026-05-13 23:46,2026-05-13,Wednesday,CUST-0048,Sukhumvit Kitchen,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2022-01,FALSE,Chayan Rattana,Web,SKU-0116,Palm Sugar Syrup,Seasonings & Sauces,bottle,15,45,675,37,PROMO8OFF,570,68,10.7,Net 30,Refunded,Returned,2026-05-14
ORD-0172,4,2026-05-13 23:46,2026-05-13,Wednesday,CUST-0048,Sukhumvit Kitchen,Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2022-01,FALSE,Chayan Rattana,Web,SKU-0087,Whipping Cream,Eggs & Dairy,pack,14,35,490,0,,434,56,11.4,Net 30,Refunded,Returned,2026-05-14
ORD-0173,1,2026-05-13 06:20,2026-05-13,Wednesday,CUST-0105,Royal Quick Bites Group,Quick Service Restaurant (QSR),TRUE,Yes,Khon Kaen,Northeast,Mueang,2025-01,FALSE,Arada Phuwadon,Sales Rep,SKU-0003,Chinese Kale (Grade A),Fresh Vegetables,kg,25,108,2700,0,,2075,625,23.1,Net 30,Pending,Delivered,2026-05-14
ORD-0173,2,2026-05-13 06:20,2026-05-13,Wednesday,CUST-0105,Royal Quick Bites Group,Quick Service Restaurant (QSR),TRUE,Yes,Khon Kaen,Northeast,Mueang,2025-01,FALSE,Arada Phuwadon,Sales Rep,SKU-0044,Pandan Leaf (Local),Herbs & Aromatics,kg,4,314,1256,0,,936,320,25.5,Net 30,Pending,Delivered,2026-05-14
ORD-0173,3,2026-05-13 06:20,2026-05-13,Wednesday,CUST-0105,Royal Quick Bites Group,Quick Service Restaurant (QSR),TRUE,Yes,Khon Kaen,Northeast,Mueang,2025-01,FALSE,Arada Phuwadon,Sales Rep,SKU-0014,Carrot,Fresh Vegetables,kg,26,102,2652,0,,2106,546,20.6,Net 30,Pending,Delivered,2026-05-14
ORD-0173,4,2026-05-13 06:20,2026-05-13,Wednesday,CUST-0105,Royal Quick Bites Group,Quick Service Restaurant (QSR),TRUE,Yes,Khon Kaen,Northeast,Mueang,2025-01,FALSE,Arada Phuwadon,Sales Rep,SKU-0039,Coriander Root,Herbs & Aromatics,kg,3,143,429,0,,324,105,24.5,Net 30,Pending,Delivered,2026-05-14
ORD-0174,1,2026-05-14 07:23,2026-05-14,Thursday,CUST-0054,Sukhumvit Table Group,Casual Dining Restaurant,TRUE,Yes,Prachuap Khiri Khan,West,Hua Hin,2023-08,FALSE,Mali Charoen,Sales Rep,SKU-0036,Pandan Leaf (Premium),Herbs & Aromatics,kg,4,361,1444,0,,1144,300,20.8,Net 30,Pending,Delivered,2026-05-15
ORD-0175,1,2026-05-15 12:40,2026-05-15,Friday,CUST-0003,Siam Grill Group (Watthana Branch),Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Watthana,2022-06,FALSE,Kittisak Wong,Sales Rep,SKU-0030,Papaya (Grade A),Fruits,kg,25,34,850,0,,700,150,17.6,Net 30,Pending,Delivered,2026-05-16
ORD-0175,2,2026-05-15 12:40,2026-05-15,Friday,CUST-0003,Siam Grill Group (Watthana Branch),Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Watthana,2022-06,FALSE,Kittisak Wong,Sales Rep,SKU-0057,Beef Striploin (Grade A),Meat,kg,25,379,9475,0,,8350,1125,11.9,Net 30,Pending,Delivered,2026-05-16
ORD-0175,3,2026-05-15 12:40,2026-05-15,Friday,CUST-0003,Siam Grill Group (Watthana Branch),Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Watthana,2022-06,FALSE,Kittisak Wong,Sales Rep,SKU-0045,Turmeric (Premium),Herbs & Aromatics,kg,1,398,398,0,,295,103,25.9,Net 30,Pending,Delivered,2026-05-16
ORD-0175,4,2026-05-15 12:40,2026-05-15,Friday,CUST-0003,Siam Grill Group (Watthana Branch),Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Watthana,2022-06,FALSE,Kittisak Wong,Sales Rep,SKU-0071,Mackerel,Seafood,kg,14,175,2450,0,,2114,336,13.7,Net 30,Pending,Delivered,2026-05-16
ORD-0175,5,2026-05-15 12:40,2026-05-15,Friday,CUST-0003,Siam Grill Group (Watthana Branch),Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Watthana,2022-06,FALSE,Kittisak Wong,Sales Rep,SKU-0059,Pork Belly (Local),Meat,kg,30,241,7230,0,,6270,960,13.3,Net 30,Pending,Delivered,2026-05-16
ORD-0175,6,2026-05-15 12:40,2026-05-15,Friday,CUST-0003,Siam Grill Group (Watthana Branch),Casual Dining Restaurant,TRUE,Yes,Bangkok,Greater Bangkok,Watthana,2022-06,FALSE,Kittisak Wong,Sales Rep,SKU-0097,Jasmine Rice 5kg,Dry Goods & Grocery,bag,34,145,4930,0,,4488,442,9.0,Net 30,Pending,Delivered,2026-05-16
ORD-0176,1,2026-05-13 19:44,2026-05-13,Wednesday,CUST-0125,Lay Hotel,Hotel,FALSE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2024-07,FALSE,Praewa Thongchai,Mobile App,SKU-0053,Chicken Breast,Meat,kg,16,351,5616,0,,4784,832,14.8,Net 30,Pending,Delivered,2026-05-14
ORD-0176,2,2026-05-13 19:44,2026-05-13,Wednesday,CUST-0125,Lay Hotel,Hotel,FALSE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2024-07,FALSE,Praewa Thongchai,Mobile App,SKU-0016,Holy Basil (Grade A),Fresh Vegetables,kg,8,91,728,0,,560,168,23.1,Net 30,Pending,Delivered,2026-05-14
ORD-0176,3,2026-05-13 19:44,2026-05-13,Wednesday,CUST-0125,Lay Hotel,Hotel,FALSE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2024-07,FALSE,Praewa Thongchai,Mobile App,SKU-0002,Morning Glory,Fresh Vegetables,kg,11,32,352,0,,286,66,18.8,Net 30,Pending,Delivered,2026-05-14
ORD-0176,4,2026-05-13 19:44,2026-05-13,Wednesday,CUST-0125,Lay Hotel,Hotel,FALSE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2024-07,FALSE,Praewa Thongchai,Mobile App,SKU-0069,Blue Crab (Grade A),Seafood,kg,7,305,2135,0,,1778,357,16.7,Net 30,Pending,Delivered,2026-05-14
ORD-0176,5,2026-05-13 19:44,2026-05-13,Wednesday,CUST-0125,Lay Hotel,Hotel,FALSE,Yes,Bangkok,Greater Bangkok,Lat Phrao,2024-07,FALSE,Praewa Thongchai,Mobile App,SKU-0044,Pandan Leaf (Local),Herbs & Aromatics,kg,3,314,942,0,,702,240,25.5,Net 30,Pending,Delivered,2026-05-14
ORD-0177,1,2026-05-13 18:29,2026-05-13,Wednesday,CUST-0107,Issaya Delivery Kitchen Group,Cloud Kitchen,TRUE,Yes,Chon Buri,East,Mueang,2022-06,FALSE,Napat Srisai,LINE,SKU-0066,Sea Bass,Seafood,kg,10,209,2090,0,,1800,290,13.9,Net 15,Pending,Delivered,2026-05-14
ORD-0177,2,2026-05-13 18:29,2026-05-13,Wednesday,CUST-0107,Issaya Delivery Kitchen Group,Cloud Kitchen,TRUE,Yes,Chon Buri,East,Mueang,2022-06,FALSE,Napat Srisai,LINE,SKU-0093,Butter (Local),Eggs & Dairy,pack,9,45,405,0,,360,45,11.1,Net 15,Pending,Delivered,2026-05-14
ORD-0177,3,2026-05-13 18:29,2026-05-13,Wednesday,CUST-0107,Issaya Delivery Kitchen Group,Cloud Kitchen,TRUE,Yes,Chon Buri,East,Mueang,2022-06,FALSE,Napat Srisai,LINE,SKU-0017,Mango Nam Dok Mai (Grade A),Fruits,kg,15,82,1230,0,,975,255,20.7,Net 15,Pending,Delivered,2026-05-14
ORD-0177,4,2026-05-13 18:29,2026-05-13,Wednesday,CUST-0107,Issaya Delivery Kitchen Group,Cloud Kitchen,TRUE,Yes,Chon Buri,East,Mueang,2022-06,FALSE,Napat Srisai,LINE,SKU-0093,Butter (Local),Eggs & Dairy,pack,22,45,990,112,PROMO10OFF,880,-2,-0.2,Net 15,Pending,Delivered,2026-05-14
ORD-0177,5,2026-05-13 18:29,2026-05-13,Wednesday,CUST-0107,Issaya Delivery Kitchen Group,Cloud Kitchen,TRUE,Yes,Chon Buri,East,Mueang,2022-06,FALSE,Napat Srisai,LINE,SKU-0012,Thai Eggplant,Fresh Vegetables,kg,13,38,494,0,,390,104,21.1,Net 15,Pending,Delivered,2026-05-14
ORD-0177,6,2026-05-13 18:29,2026-05-13,Wednesday,CUST-0107,Issaya Delivery Kitchen Group,Cloud Kitchen,TRUE,Yes,Chon Buri,East,Mueang,2022-06,FALSE,Napat Srisai,LINE,SKU-0010,Spring Onion (Grade A),Fresh Vegetables,kg,7,81,567,65,PROMO12OFF,455,47,9.4,Net 15,Pending,Delivered,2026-05-14
ORD-0178,1,2026-05-14 19:46,2026-05-14,Thursday,CUST-0044,Lay Lounge,Bar & Pub,FALSE,Yes,Bangkok,Greater Bangkok,Phra Khanong,2023-03,FALSE,Praewa Thongchai,Mobile App,SKU-0016,Holy Basil (Grade A),Fresh Vegetables,kg,17,91,1547,0,,1190,357,23.1,Net 30,Pending,Delivered,2026-05-15
ORD-0178,2,2026-05-14 19:46,2026-05-14,Thursday,CUST-0044,Lay Lounge,Bar & Pub,FALSE,Yes,Bangkok,Greater Bangkok,Phra Khanong,2023-03,FALSE,Praewa Thongchai,Mobile App,SKU-0112,Glass Noodles,Dry Goods & Grocery,bag,41,233,9553,0,,8528,1025,10.7,Net 30,Pending,Delivered,2026-05-15
ORD-0179,1,2026-05-12 07:33,2026-05-12,Tuesday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Mobile App,SKU-0059,Pork Belly (Local),Meat,kg,6,241,1446,0,,1254,192,13.3,Net 30,Paid,Delivered,2026-05-13
ORD-0179,2,2026-05-12 07:33,2026-05-12,Tuesday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Mobile App,SKU-0052,Pork Ribs,Meat,kg,33,434,14322,0,,12507,1815,12.7,Net 30,Paid,Delivered,2026-05-13
ORD-0179,3,2026-05-12 07:33,2026-05-12,Tuesday,CUST-0036,Som Tam Cloud Kitchen Group,Cloud Kitchen,TRUE,Yes,Bangkok,Greater Bangkok,Sathon,2022-10,FALSE,Supaporn Imm,Mobile App,SKU-0004,Pak Choi,Fresh Vegetables,kg,10,27,270,0,,220,50,18.5,Net 30,Paid,Delivered,2026-05-13
ORD-0180,1,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0011,Long Bean (Local),Fresh Vegetables,kg,8,68,544,0,,424,120,22.1,COD,Paid,Delivered,2026-05-17
ORD-0180,2,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0007,Shallot,Fresh Vegetables,kg,17,112,1904,0,,1513,391,20.5,COD,Paid,Delivered,2026-05-17
ORD-0180,3,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0129,Frozen Spring Rolls,Frozen,pack,13,152,1976,0,,1885,91,4.6,COD,Paid,Delivered,2026-05-17
ORD-0180,4,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0017,Mango Nam Dok Mai (Grade A),Fruits,kg,18,82,1476,161,PROMO8OFF,1170,145,11.0,COD,Paid,Delivered,2026-05-17
ORD-0180,5,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0072,Tuna Loin (Grade A),Seafood,kg,5,212,1060,0,,905,155,14.6,COD,Paid,Delivered,2026-05-17
ORD-0180,6,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0016,Holy Basil (Grade A),Fresh Vegetables,kg,19,91,1729,0,,1330,399,23.1,COD,Paid,Delivered,2026-05-17
ORD-0180,7,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0086,Cheddar Cheese (Premium),Eggs & Dairy,pack,15,134,2010,0,,1785,225,11.2,COD,Paid,Delivered,2026-05-17
ORD-0180,8,2026-05-16 22:40,2026-05-16,Saturday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,Mobile App,SKU-0030,Papaya (Grade A),Fruits,kg,22,34,748,0,,616,132,17.6,COD,Paid,Delivered,2026-05-17
ORD-0181,1,2026-05-16 08:34,2026-05-16,Saturday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0018,Pineapple,Fruits,kg,13,43,559,0,,468,91,16.3,COD,Paid,Delivered,2026-05-17
ORD-0181,2,2026-05-16 08:34,2026-05-16,Saturday,CUST-0069,Sabai Delivery Kitchen,Cloud Kitchen,FALSE,No,Phuket,South,Kamala,2022-10,FALSE,Self-serve / Inside Sales,Sales Rep,SKU-0135,Frozen Peeled Shrimp,Frozen,pack,4,309,1236,123,PROMO5OFF,992,121,10.9,COD,Paid,Delivered,2026-05-17
ORD-0182,1,2026-05-11 21:28,2026-05-11,Monday,CUST-0086,Sabai Pub,Bar & Pub,FALSE,No,Surat Thani,South,Koh Phangan,2024-11,FALSE,Self-serve / Inside Sales,LINE,SKU-0119,Fish Sauce,Seasonings & Sauces,bottle,15,70,1050,0,,885,165,15.7,COD,Paid,Delivered,2026-05-12
ORD-0182,2,2026-05-11 21:28,2026-05-11,Monday,CUST-0086,Sabai Pub,Bar & Pub,FALSE,No,Surat Thani,South,Koh Phangan,2024-11,FALSE,Self-serve / Inside Sales,LINE,SKU-0004,Pak Choi,Fresh Vegetables,kg,6,27,162,0,,132,30,18.5,COD,Paid,Delivered,2026-05-12
ORD-0183,1,2026-05-12 04:40,2026-05-12,Tuesday,CUST-0122,Ruen Grand Hotel,Hotel,FALSE,Yes,Chiang Mai,North,Mae Rim,2023-09,FALSE,Tanawat Boon,Sales Rep,SKU-0126,Oyster Sauce (Grade A),Seasonings & Sauces,bottle,2,81,162,0,,136,26,16.0,Net 15,Pending,Delivered,2026-05-13
ORD-0183,2,2026-05-12 04:40,2026-05-12,Tuesday,CUST-0122,Ruen Grand Hotel,Hotel,FALSE,Yes,Chiang Mai,North,Mae Rim,2023-09,FALSE,Tanawat Boon,Sales Rep,SKU-0060,Pork Loin,Meat,kg,9,381,3429,0,,3060,369,10.8,Net 15,Pending,Delivered,2026-05-13
ORD-0183,3,2026-05-12 04:40,2026-05-12,Tuesday,CUST-0122,Ruen Grand Hotel,Hotel,FALSE,Yes,Chiang Mai,North,Mae Rim,2023-09,FALSE,Tanawat Boon,Sales Rep,SKU-0108,Rice Noodles,Dry Goods & Grocery,bag,5,204,1020,0,,940,80,7.8,Net 15,Pending,Delivered,2026-05-13
ORD-0184,1,2026-05-12 19:25,2026-05-12,Tuesday,CUST-0108,Jay Hotel Group (Din Daeng Branch),Hotel,TRUE,Yes,Bangkok,Greater Bangkok,Din Daeng,2024-04,FALSE,Napat Srisai,Sales Rep,SKU-0026,Young Coconut,Fruits,kg,9,186,1674,0,,1377,297,17.7,Net 15,Paid,Delivered,2026-05-13
ORD-0184,2,2026-05-12 19:25,2026-05-12,Tuesday,CUST-0108,Jay Hotel Group (Din Daeng Branch),Hotel,TRUE,Yes,Bangkok,Greater Bangkok,Din Daeng,2024-04,FALSE,Napat Srisai,Sales Rep,SKU-0042,Thai Basil (Local),Herbs & Aromatics,kg,2,212,424,0,,324,100,23.6,Net 15,Paid,Delivered,2026-05-13
ORD-0184,3,2026-05-12 19:25,2026-05-12,Tuesday,CUST-0108,Jay Hotel Group (Din Daeng Branch),Hotel,TRUE,Yes,Bangkok,Greater Bangkok,Din Daeng,2024-04,FALSE,Napat Srisai,Sales Rep,SKU-0060,Pork Loin,Meat,kg,36,381,13716,1001,PROMO10OFF,12240,475,3.7,Net 15,Paid,Delivered,2026-05-13
ORD-0185,1,2026-05-11 07:05,2026-05-11,Monday,CUST-0034,Bangkok To-Go (Bang Rak Branch),Quick Service Restaurant (QSR),TRUE,Yes,Bangkok,Greater Bangkok,Bang Rak,2021-04,FALSE,Chayan Rattana,LINE,SKU-0093,Butter (Local),Eggs & Dairy,pack,26,45,1170,0,,1040,130,11.1,Net 30,Paid,Delivered,2026-05-12
ORD-0185,2,2026-05-11 07:05,2026-05-11,Monday,CUST-0034,Bangkok To-Go (Bang Rak Branch),Quick Service Restaurant (QSR),TRUE,Yes,Bangkok,Greater Bangkok,Bang Rak,2021-04,FALSE,Chayan Rattana,LINE,SKU-0078,Green Mussels (Premium),Seafood,kg,6,306,1836,0,,1554,282,15.4,Net 30,Paid,Delivered,2026-05-12
ORD-0185,3,2026-05-11 07:05,2026-05-11,Monday,CUST-0034,Bangkok To-Go (Bang Rak Branch),Quick Service Restaurant (QSR),TRUE,Yes,Bangkok,Greater Bangkok,Bang Rak,2021-04,FALSE,Chayan Rattana,LINE,SKU-0099,Wheat Flour,Dry Goods & Grocery,bag,13,196,2548,0,,2561,-13,-0.5,Net 30,Paid,Delivered,2026-05-12
ORD-0185,4,2026-05-11 07:05,2026-05-11,Monday,CUST-0034,Bangkok To-Go (Bang Rak Branch),Quick Service Restaurant (QSR),TRUE,Yes,Bangkok,Greater Bangkok,Bang Rak,2021-04,FALSE,Chayan Rattana,LINE,SKU-0036,Pandan Leaf (Premium),Herbs & Aromatics,kg,2,361,722,0,,572,150,20.8,Net 30,Paid,Delivered,2026-05-12
ORD-0185,5,2026-05-11 07:05,2026-05-11,Monday,CUST-0034,Bangkok To-Go (Bang Rak Branch),Quick Service Restaurant (QSR),TRUE,Yes,Bangkok,Greater Bangkok,Bang Rak,2021-04,FALSE,Chayan Rattana,LINE,SKU-0010,Spring Onion (Grade A),Fresh Vegetables,kg,25,81,2025,0,,1625,400,19.8,Net 30,Paid,Delivered,2026-05-12
ORD-0185,6,2026-05-11 07:05,2026-05-11,Monday,CUST-0034,Bangkok To-Go (Bang Rak Branch),Quick Service Restaurant (QSR),TRUE,Yes,Bangkok,Greater Bangkok,Bang Rak,2021-04,FALSE,Chayan Rattana,LINE,SKU-0100,White Sugar,Dry Goods & Grocery,bag,36,87,3132,0,,2772,360,11.5,Net 30,Paid,Delivered,2026-05-12
ORD-0186,1,2026-05-11 08:00,2026-05-11,Monday,CUST-0096,Jay Grill,Casual Dining Restaurant,FALSE,No,Phuket,South,Kamala,2026-01,TRUE,Arada Phuwadon,Web,SKU-0052,Pork Ribs,Meat,kg,29,389,11281,0,,10991,290,2.6,Net 7,Pending,Delivered,2026-05-12
ORD-0187,1,2026-05-11 08:19,2026-05-11,Monday,CUST-0076,Thip Pub,Bar & Pub,FALSE,No,Chiang Mai,North,Nimman,2023-02,FALSE,Self-serve / Inside Sales,LINE,SKU-0091,Duck Eggs (Premium),Eggs & Dairy,pack,14,105,1470,0,,1246,224,15.2,COD,Paid,Delivered,2026-05-12
ORD-0188,1,2026-05-11 16:09,2026-05-11,Monday,CUST-0020,Nara Coffee Group,Café & Bakery,TRUE,Yes,Pathum Thani,Greater Bangkok,Thanyaburi,2024-12,FALSE,Arada Phuwadon,LINE,SKU-0056,Beef Brisket (Premium),Meat,kg,23,214,4922,0,,4439,483,9.8,Net 30,Cancelled,Cancelled,2026-05-12
ORD-0188,2,2026-05-11 16:09,2026-05-11,Monday,CUST-0020,Nara Coffee Group,Café & Bakery,TRUE,Yes,Pathum Thani,Greater Bangkok,Thanyaburi,2024-12,FALSE,Arada Phuwadon,LINE,SKU-0022,Longan,Fruits,kg,23,183,4209,0,,3473,736,17.5,Net 30,Cancelled,Cancelled,2026-05-12
ORD-0189,1,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0043,Mint,Herbs & Aromatics,kg,6,316,1896,0,,1458,438,23.1,Net 15,Pending,Delivered,2026-05-17
ORD-0189,2,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0091,Duck Eggs (Premium),Eggs & Dairy,pack,16,105,1680,0,,1424,256,15.2,Net 15,Pending,Delivered,2026-05-17
ORD-0189,3,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0052,Pork Ribs,Meat,kg,16,406,6496,0,,6064,432,6.7,Net 15,Pending,Delivered,2026-05-17
ORD-0189,4,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0056,Beef Brisket (Premium),Meat,kg,11,214,2354,0,,2123,231,9.8,Net 15,Pending,Delivered,2026-05-17
ORD-0189,5,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0051,Minced Pork,Meat,kg,18,462,8316,0,,7254,1062,12.8,Net 15,Pending,Delivered,2026-05-17
ORD-0189,6,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0144,Frozen Roti (Premium),Frozen,pack,20,297,5940,0,,5080,860,14.5,Net 15,Pending,Delivered,2026-05-17
ORD-0189,7,2026-05-16 14:24,2026-05-16,Saturday,CUST-0098,Jay Ghost Kitchen Group,Cloud Kitchen,TRUE,Yes,Phuket,South,Kata,2024-03,FALSE,Kittisak Wong,Mobile App,SKU-0068,Tilapia (Premium),Seafood,kg,12,233,2796,0,,2376,420,15.0,Net 15,Pending,Delivered,2026-05-17
ORD-0190,1,2026-05-15 15:46,2026-05-15,Friday,CUST-0119,Andaman Resort,Hotel,FALSE,Yes,Nakhon Ratchasima,Northeast,Mueang (Korat),2025-10,FALSE,Arada Phuwadon,LINE,SKU-0050,Pork Loin,Meat,kg,14,100,1400,0,,1260,140,10.0,Net 7,Pending,Delivered,2026-05-16
ORD-0191,1,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0026,Young Coconut,Fruits,kg,20,186,3720,0,,3060,660,17.7,Net 30,Pending,Delivered,2026-05-12
ORD-0191,2,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0092,Fresh Milk 1L (Local),Eggs & Dairy,pack,11,79,869,0,,737,132,15.2,Net 30,Pending,Delivered,2026-05-12
ORD-0191,3,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0118,Chili Paste (Grade A),Seasonings & Sauces,bottle,7,69,483,0,,399,84,17.4,Net 30,Pending,Delivered,2026-05-12
ORD-0191,4,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0111,Palm Oil (Grade A),Dry Goods & Grocery,bag,49,202,9898,0,,8673,1225,12.4,Net 30,Pending,Delivered,2026-05-12
ORD-0191,5,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0097,Jasmine Rice 5kg,Dry Goods & Grocery,bag,28,145,4060,0,,3696,364,9.0,Net 30,Pending,Delivered,2026-05-12
ORD-0191,6,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0013,Cabbage,Fresh Vegetables,kg,13,75,975,0,,780,195,20.0,Net 30,Pending,Delivered,2026-05-12
ORD-0191,7,2026-05-11 16:10,2026-05-11,Monday,CUST-0007,Lanna Food Stall,Street Food / Food Stall,FALSE,Yes,Nakhon Pathom,Greater Bangkok,Mueang,2021-06,FALSE,Supaporn Imm,LINE,SKU-0121,Light Soy Sauce (Grade A),Seasonings & Sauces,bottle,10,91,910,0,,800,110,12.1,Net 30,Pending,Delivered,2026-05-12
